YEAR,MEASURE,SUB-MEASURE,SUB-MEASURE,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,TOTAL,UNITS
2017,Economic Impact,Direct Revenue,Direct Revenue,"14,536","18,479","22,805","38,566","44,664","40,427","51,779","54,940","44,443","31,481","20,478","17,819","400,418",£000s
2017,Economic Impact,VAT,VAT,"2,907","3,696","4,561","7,713","8,933","8,085","10,356","10,988","8,889","6,296","4,096","3,564","80,084",£000s
2017,Economic Impact,Serviced Accommodation,Serviced Accommodation,"5,420","6,932","10,376","10,484","16,009","13,808","18,773","18,654","12,372","10,664","8,162","7,733","139,388",£000s
2017,Economic Impact,Non-Serviced Accommodation,Non-Serviced Accommodation,"4,884","6,213","8,499","14,065","22,343","20,621","25,020","30,233","22,706","12,427","7,665","6,290","180,965",£000s
2017,Economic Impact,SFR,SFR,"1,025",322,395,807,576,438,679,706,411,383,312,901,"6,954",£000s
2017,Economic Impact,Day Visitor,Day Visitor,"12,066","16,290","17,321","36,857","32,662","29,986","38,702","38,680","36,008","27,316","16,797","13,703","316,387",£000s
2017,Economic Impact,Accommodation,Accommodation,"2,901","3,709","5,313","6,104","8,715","7,681","12,361","12,981","7,428","6,084","4,343","4,058","81,677",£000s
2017,Economic Impact,Food & Drink,Food & Drink,"3,704","4,657","5,617","10,053","11,357","10,326","12,399","13,212","11,554","8,020","5,127","4,419","100,445",£000s
2017,Economic Impact,Recreation,Recreation,"1,403","1,782","2,125","3,954","4,541","4,141","4,917","5,306","4,668","3,084","1,962","1,662","39,545",£000s
2017,Economic Impact,Shopping,Shopping,"4,606","5,909","6,840","13,081","13,808","12,591","15,359","16,158","14,408","10,097","6,370","5,404","124,631",£000s
2017,Economic Impact,Transport,Transport,"1,923","2,422","2,910","5,373","6,242","5,688","6,742","7,284","6,386","4,196","2,676","2,276","54,120",£000s
2017,Economic Impact,Direct Expenditure,Direct Expenditure,"17,443","22,175","27,367","46,279","53,596","48,513","62,135","65,928","53,332","37,777","24,574","21,383","480,501",£000s
2017,Population,Total,Total,"37,062","37,062","37,062","37,062","37,062","37,062","37,062","37,062","37,062","37,062","37,062","37,062","37,062",Persons
2017,Employment,Serviced Accommodation,Serviced Accommodation,"1,926","2,005","2,224","2,229","2,696","2,531","2,703","2,700","2,375","2,244","2,089","2,050","2,314",FTEs
2017,Employment,Non-Serviced Accommodation,Non-Serviced Accommodation,"1,983","2,093","2,378","2,888","3,701","3,556","3,607","4,058","3,726","2,708","2,247","2,100","2,920",FTEs
2017,Employment,SFR,SFR,115,36,44,90,64,49,76,79,46,43,35,101,65,FTEs
2017,Employment,Day Visitor,Day Visitor,"1,331","1,797","1,911","4,066","3,603","3,308","4,270","4,267","3,972","3,013","1,853","1,512","2,909",FTEs
2017,Employment,Direct Employment,Direct Employment,"5,355","5,930","6,557","9,274","10,065","9,444","10,656","11,105","10,120","8,008","6,223","5,762","8,208",FTEs
2017,Employment,Indirect Employment,Indirect Employment,763,973,"1,183","2,044","2,308","2,096","2,698","2,866","2,330","1,669","1,073",929,"1,744",FTEs
2017,Employment,Total,Total,"6,118","6,903","7,741","11,318","12,373","11,540","13,354","13,970","12,450","9,677","7,296","6,691","9,952",FTEs
2017,Employment,Accommodation,Accommodation,"3,277","3,292","3,434","3,482","3,663","3,613","3,632","3,633","3,528","3,474","3,343","3,304","3,473",FTEs
2017,Employment,Food & Drink,Food & Drink,735,925,"1,115","1,996","2,254","2,050","2,461","2,623","2,294","1,592","1,018",877,"1,662",FTEs
2017,Employment,Recreation,Recreation,338,429,512,953,"1,094",998,"1,185","1,278","1,124",743,473,400,794,FTEs
2017,Employment,Shopping,Shopping,834,"1,069","1,238","2,367","2,499","2,279","2,780","2,924","2,608","1,827","1,153",978,"1,880",FTEs
2017,Employment,Transport,Transport,171,215,258,477,554,504,598,646,566,372,237,202,400,FTEs
2017,Visitor Days,Serviced Accommodation,Serviced Accommodation,51,65,96,98,149,128,155,154,116,100,76,70,"1,257",000s
2017,Visitor Days,Non-Serviced Accommodation,Non-Serviced Accommodation,84,107,149,252,416,384,402,497,423,218,134,109,"3,175",000s
2017,Visitor Days,SFR,SFR,21,7,8,17,12,9,14,15,9,8,6,19,144,000s
2017,Visitor Days,Day Visitor,Day Visitor,331,446,475,"1,010",895,822,"1,061","1,060",987,748,460,375,"8,670",000s
2017,Visitor Days,Total,Total,487,625,728,"1,376","1,472","1,343","1,631","1,725","1,534","1,074",677,573,"13,246",000s
2017,Visitor Numbers,Serviced Accommodation,Serviced Accommodation,25,41,49,42,65,51,75,57,72,44,50,57,630,000s
2017,Visitor Numbers,Non-Serviced Accommodation,Non-Serviced Accommodation,10,14,21,37,60,51,57,74,68,35,23,14,464,000s
2017,Visitor Numbers,SFR,SFR,9,3,4,6,5,4,6,6,4,4,3,7,61,000s
2017,Visitor Numbers,Day Visitor,Day Visitor,331,446,475,"1,010",895,822,"1,061","1,060",987,748,460,375,"8,670",000s
2017,Visitor Numbers,Total,Total,375,504,549,"1,096","1,025",929,"1,199","1,196","1,130",831,537,453,"9,824",000s
2017,Vehicle Days,Serviced Accommodation,Serviced Accommodation,15,25,39,29,47,40,45,45,34,34,26,21,401,000s
2017,Vehicle Days,Non-Serviced Accommodation,Non-Serviced Accommodation,24,38,44,66,123,114,109,133,125,58,39,25,897,000s
2017,Vehicle Days,SFR,SFR,6,2,2,5,3,3,4,4,2,2,2,5,41,000s
2017,Vehicle Days,Day Visitor,Day Visitor,79,121,129,227,201,211,239,238,234,203,125,89,"2,097",000s
2017,Vehicle Days,Total,Total,124,187,214,327,375,368,397,421,395,297,192,140,"3,436",000s
2017,Vehicle Numbers,Serviced Accommodation,Serviced Accommodation,8,16,20,12,21,16,22,16,21,14,17,17,200,000s
2017,Vehicle Numbers,Non-Serviced Accommodation,Non-Serviced Accommodation,3,5,6,10,18,15,15,20,20,9,7,3,131,000s
2017,Vehicle Numbers,SFR,SFR,2,1,1,2,2,1,2,2,1,1,1,2,17,000s
2017,Vehicle Numbers,Day Visitor,Day Visitor,79,121,129,227,201,211,239,238,234,203,125,89,"2,097",000s
2017,Vehicle Numbers,Total,Total,92,143,156,251,241,243,277,276,276,228,150,111,"2,446",000s
2017,Accommodation,Serviced Accommodation,Serviced Accommodation,"6,002","6,002","6,088","6,088","6,088","6,088","6,088","6,088","6,088","6,088","6,055","6,032","6,088",Bed Spaces
2017,Accommodation,Non-Serviced Accommodation,Non-Serviced Accommodation,"12,962","13,600","18,985","21,910","22,058","22,058","22,058","21,947","22,029","21,301","15,407","13,814","22,058",Bed Spaces
2017,Accommodation,Total,Total,"18,964","19,603","25,073","27,998","28,146","28,146","28,146","28,035","28,117","27,389","21,462","19,846","28,146",Bed Spaces
2017,Economic Impact,Total,Total,"23,395","29,758","36,591","62,212","71,590","64,853","83,174","88,272","71,498","50,789","32,936","28,626","643,694",£000s
2018,Economic Impact,Indirect Expenditure,Indirect Expenditure,"6,144","8,031","9,749","15,818","19,462","17,372","21,785","23,334","19,362","13,276","9,338","7,991","171,659",£000s
2018,Economic Impact,Direct Revenue,Direct Revenue,"14,997","19,557","24,085","38,298","48,248","42,959","53,603","57,353","47,339","32,109","22,825","19,636","421,010",£000s
2018,Economic Impact,VAT,VAT,"2,999","3,911","4,817","7,660","9,650","8,592","10,721","11,471","9,468","6,422","4,565","3,927","84,202",£000s
2018,Economic Impact,Serviced Accommodation,Serviced Accommodation,"5,677","7,279","10,916","11,028","16,878","14,573","19,640","19,527","13,009","11,187","8,581","8,227","146,522",£000s
2018,Economic Impact,Non-Serviced Accommodation,Non-Serviced Accommodation,"5,174","6,578","9,039","14,919","23,657","21,834","26,498","32,008","24,046","13,189","8,186","6,662","191,790",£000s
2018,Economic Impact,SFR,SFR,"1,072",337,411,839,600,456,706,734,428,398,323,944,"7,248",£000s
2018,Economic Impact,Day Visitor,Day Visitor,"12,218","17,305","18,286","34,988","36,225","32,061","39,265","39,888","38,685","27,033","19,637","15,721","331,312",£000s
2018,Economic Impact,Accommodation,Accommodation,"3,016","3,863","5,542","6,347","9,015","7,948","12,800","13,420","7,653","6,329","4,528","4,274","84,735",£000s
2018,Economic Impact,Food & Drink,Food & Drink,"3,827","4,949","5,958","9,964","12,362","11,035","12,870","13,855","12,379","8,181","5,775","4,907","106,062",£000s
2018,Economic Impact,Recreation,Recreation,"1,446","1,893","2,253","3,903","4,950","4,428","5,100","5,565","5,004","3,135","2,221","1,853","41,752",£000s
2018,Economic Impact,Shopping,Shopping,"4,727","6,279","7,248","12,772","15,123","13,467","15,838","16,873","15,458","10,196","7,276","6,068","131,326",£000s
2018,Economic Impact,Transport,Transport,"1,982","2,573","3,085","5,311","6,798","6,080","6,995","7,641","6,844","4,268","3,025","2,533","57,134",£000s
2018,Economic Impact,Direct Expenditure,Direct Expenditure,"17,997","23,468","28,902","45,957","57,898","51,551","64,324","68,824","56,807","38,531","27,390","23,563","505,212",£000s
2018,Population,Total,Total,"37,062","37,062","37,062","37,062","37,062","37,062","37,062","37,062","37,062","37,062","37,062","37,062","37,062",Persons
2018,Employment,Serviced Accommodation,Serviced Accommodation,"1,938","2,020","2,246","2,250","2,736","2,565","2,740","2,737","2,401","2,264","2,106","2,070","2,339",FTEs
2018,Employment,Non-Serviced Accommodation,Non-Serviced Accommodation,"1,998","2,112","2,416","2,946","3,797","3,645","3,698","4,171","3,823","2,757","2,286","2,119","2,981",FTEs
2018,Employment,SFR,SFR,117,37,45,92,66,50,77,80,47,43,35,103,66,FTEs
2018,Employment,Day Visitor,Day Visitor,"1,316","1,864","1,969","3,768","3,901","3,453","4,228","4,295","4,166","2,911","2,115","1,693","2,973",FTEs
2018,Employment,Direct Employment,Direct Employment,"5,368","6,032","6,676","9,056","10,499","9,713","10,744","11,284","10,438","7,976","6,542","5,985","8,359",FTEs
2018,Employment,Indirect Employment,Indirect Employment,769,"1,005","1,221","1,980","2,437","2,175","2,727","2,921","2,424","1,662","1,169","1,000","1,791",FTEs
2018,Employment,Total,Total,"6,137","7,037","7,897","11,036","12,936","11,888","13,471","14,205","12,862","9,638","7,711","6,986","10,150",FTEs
2018,Employment,Accommodation,Accommodation,"3,280","3,295","3,445","3,491","3,680","3,628","3,647","3,648","3,539","3,483","3,353","3,308","3,483",FTEs
2018,Employment,Food & Drink,Food & Drink,742,959,"1,154","1,931","2,396","2,138","2,494","2,685","2,399","1,585","1,119",951,"1,713",FTEs
2018,Employment,Recreation,Recreation,340,445,530,918,"1,164","1,041","1,199","1,309","1,177",737,522,436,818,FTEs
2018,Employment,Shopping,Shopping,835,"1,109","1,280","2,256","2,672","2,379","2,798","2,981","2,731","1,801","1,285","1,072","1,933",FTEs
2018,Employment,Transport,Transport,172,223,267,460,588,526,606,661,593,370,262,219,412,FTEs
2018,Visitor Days,Serviced Accommodation,Serviced Accommodation,52,66,98,100,152,131,158,157,118,102,77,72,"1,282",000s
2018,Visitor Days,Non-Serviced Accommodation,Non-Serviced Accommodation,87,110,154,259,430,397,414,512,436,225,140,112,"3,276",000s
2018,Visitor Days,SFR,SFR,21,7,8,17,12,9,14,15,9,8,6,19,145,000s
2018,Visitor Days,Day Visitor,Day Visitor,322,456,482,922,955,845,"1,035","1,051","1,020",712,518,414,"8,732",000s
2018,Visitor Days,Total,Total,482,639,743,"1,298","1,548","1,381","1,621","1,735","1,582","1,047",741,617,"13,434",000s
2018,Visitor Numbers,Serviced Accommodation,Serviced Accommodation,26,42,51,43,66,52,76,57,73,45,51,58,641,000s
2018,Visitor Numbers,Non-Serviced Accommodation,Non-Serviced Accommodation,11,14,21,38,62,53,59,76,70,36,24,14,479,000s
2018,Visitor Numbers,SFR,SFR,9,3,4,6,5,4,6,6,4,4,3,7,61,000s
2018,Visitor Numbers,Day Visitor,Day Visitor,322,456,482,922,955,845,"1,035","1,051","1,020",712,518,414,"8,732",000s
2018,Visitor Numbers,Total,Total,367,515,558,"1,010","1,088",954,"1,176","1,190","1,166",797,596,494,"9,912",000s
2018,Vehicle Days,Serviced Accommodation,Serviced Accommodation,15,26,40,29,48,41,46,46,35,34,27,22,410,000s
2018,Vehicle Days,Non-Serviced Accommodation,Non-Serviced Accommodation,25,39,45,68,127,117,112,137,129,60,40,25,926,000s
2018,Vehicle Days,SFR,SFR,6,2,2,5,3,3,4,4,2,2,2,5,41,000s
2018,Vehicle Days,Day Visitor,Day Visitor,76,124,131,207,215,217,233,237,242,193,140,98,"2,115",000s
2018,Vehicle Days,Total,Total,123,191,219,310,393,378,395,424,408,290,209,151,"3,491",000s
2018,Vehicle Numbers,Serviced Accommodation,Serviced Accommodation,8,16,21,13,21,16,22,16,21,15,18,18,204,000s
2018,Vehicle Numbers,Non-Serviced Accommodation,Non-Serviced Accommodation,3,5,6,10,18,16,16,20,21,10,7,3,135,000s
2018,Vehicle Numbers,SFR,SFR,2,1,1,2,2,1,2,2,1,1,1,2,17,000s
2018,Vehicle Numbers,Day Visitor,Day Visitor,76,124,131,207,215,217,233,237,242,193,140,98,"2,115",000s
2018,Vehicle Numbers,Total,Total,90,146,159,232,256,250,272,275,285,219,166,121,"2,471",000s
2018,Accommodation,Serviced Accommodation,Serviced Accommodation,"6,080","6,080","6,164","6,164","6,164","6,164","6,164","6,164","6,164","6,164","6,131","6,109","6,164",Bed Spaces
2018,Accommodation,Non-Serviced Accommodation,Non-Serviced Accommodation,"13,148","13,800","19,706","22,611","22,759","22,759","22,759","22,639","22,730","21,971","16,121","14,029","22,759",Bed Spaces
2018,Accommodation,Total,Total,"19,228","19,880","25,870","28,775","28,923","28,923","28,923","28,803","28,894","28,135","22,252","20,139","28,923",Bed Spaces
2018,Economic Impact,Total,Total,"24,140","31,499","38,651","61,775","77,360","68,923","86,109","92,157","76,168","51,807","36,728","31,554","676,871",£000s
2019,Economic Impact,Indirect Expenditure,Indirect Expenditure,"6,960","8,864","10,766","17,870","21,268","18,843","23,683","24,236","20,185","14,132","10,350","8,769","185,925",£000s
2019,Economic Impact,Direct Revenue,Direct Revenue,"16,794","21,425","26,396","42,862","52,431","46,412","57,938","59,316","49,163","34,000","25,070","21,303","453,108",£000s
2019,Economic Impact,VAT,VAT,"3,359","4,285","5,279","8,572","10,486","9,282","11,588","11,863","9,833","6,800","5,014","4,261","90,622",£000s
2019,Economic Impact,Serviced Accommodation,Serviced Accommodation,"5,860","7,438","11,321","11,382","17,615","15,399","21,048","20,420","13,385","11,650","8,961","8,333","152,811",£000s
2019,Economic Impact,Non-Serviced Accommodation,Non-Serviced Accommodation,"6,555","7,715","10,541","18,622","26,458","23,632","30,593","34,675","25,494","14,942","10,011","8,182","217,422",£000s
2019,Economic Impact,SFR,SFR,"1,144",347,427,886,620,466,735,750,433,410,342,"1,001","7,561",£000s
2019,Economic Impact,Day Visitor,Day Visitor,"13,553","19,075","20,153","38,413","39,493","35,040","40,832","39,569","39,867","27,931","21,121","16,817","351,862",£000s
2019,Economic Impact,Accommodation,Accommodation,"3,344","4,123","5,950","7,151","9,727","8,568","14,368","14,483","8,092","6,838","5,005","4,630","92,280",£000s
2019,Economic Impact,Food & Drink,Food & Drink,"4,308","5,457","6,571","11,176","13,468","11,931","13,809","14,213","12,842","8,658","6,362","5,344","114,139",£000s
2019,Economic Impact,Recreation,Recreation,"1,626","2,089","2,486","4,372","5,384","4,775","5,456","5,686","5,174","3,307","2,440","2,015","44,809",£000s
2019,Economic Impact,Shopping,Shopping,"5,291","6,921","7,991","14,221","16,468","14,589","16,823","17,125","15,983","10,695","7,943","6,563","140,612",£000s
2019,Economic Impact,Transport,Transport,"2,225","2,835","3,398","5,941","7,385","6,549","7,482","7,808","7,072","4,502","3,320","2,751","61,268",£000s
2019,Economic Impact,Direct Expenditure,Direct Expenditure,"20,152","25,710","31,675","51,434","62,917","55,694","69,525","71,179","58,995","40,800","30,084","25,564","543,730",£000s
2019,Population,Total,Total,"37,015","37,015","37,015","37,015","37,015","37,015","37,015","37,015","37,015","37,015","37,015","37,015","37,015",Persons
2019,Employment,Serviced Accommodation,Serviced Accommodation,"2,004","2,087","2,296","2,295","2,803","2,640","2,817","2,779","2,442","2,318","2,165","2,116","2,397",FTEs
2019,Employment,Non-Serviced Accommodation,Non-Serviced Accommodation,"2,007","2,109","2,431","3,089","3,855","3,632","3,809","4,171","3,770","2,769","2,316","2,126","3,007",FTEs
2019,Employment,SFR,SFR,120,36,45,93,65,49,77,79,46,43,36,105,66,FTEs
2019,Employment,Day Visitor,Day Visitor,"1,406","1,980","2,091","3,986","4,098","3,636","4,237","4,106","4,137","2,899","2,192","1,745","3,043",FTEs
2019,Employment,Direct Employment,Direct Employment,"5,538","6,212","6,863","9,464","10,821","9,957","10,940","11,135","10,395","8,028","6,709","6,092","8,513",FTEs
2019,Employment,Indirect Employment,Indirect Employment,840,"1,069","1,299","2,156","2,566","2,273","2,857","2,924","2,435","1,705","1,249","1,058","1,869",FTEs
2019,Employment,Total,Total,"6,378","7,281","8,162","11,620","13,387","12,231","13,798","14,059","12,831","9,733","7,958","7,150","10,382",FTEs
2019,Employment,Accommodation,Accommodation,"3,279","3,305","3,429","3,470","3,667","3,617","3,637","3,625","3,514","3,465","3,339","3,291","3,470",FTEs
2019,Employment,Food & Drink,Food & Drink,804,"1,019","1,227","2,087","2,515","2,228","2,579","2,654","2,398","1,617","1,188",998,"1,776",FTEs
2019,Employment,Recreation,Recreation,369,473,563,991,"1,220","1,082","1,236","1,289","1,172",749,553,457,846,FTEs
2019,Employment,Shopping,Shopping,901,"1,178","1,360","2,421","2,803","2,484","2,864","2,915","2,721","1,821","1,352","1,117","1,995",FTEs
2019,Employment,Transport,Transport,186,237,284,496,616,546,624,651,590,376,277,230,426,FTEs
2019,Visitor Days,Serviced Accommodation,Serviced Accommodation,53,67,101,102,157,136,164,159,120,105,80,72,"1,317",000s
2019,Visitor Days,Non-Serviced Accommodation,Non-Serviced Accommodation,105,125,173,312,464,414,461,535,446,245,164,132,"3,575",000s
2019,Visitor Days,SFR,SFR,22,7,8,17,12,9,14,15,8,8,7,19,147,000s
2019,Visitor Days,Day Visitor,Day Visitor,348,490,518,988,"1,015",901,"1,050","1,017","1,025",718,543,432,"9,046",000s
2019,Visitor Days,Total,Total,529,689,801,"1,418","1,648","1,461","1,689","1,726","1,599","1,076",794,656,"14,085",000s
2019,Visitor Numbers,Serviced Accommodation,Serviced Accommodation,27,42,52,44,69,54,79,58,74,46,53,58,657,000s
2019,Visitor Numbers,Non-Serviced Accommodation,Non-Serviced Accommodation,13,16,24,46,67,55,66,80,72,39,28,17,522,000s
2019,Visitor Numbers,SFR,SFR,9,3,4,6,5,4,6,6,4,4,3,7,62,000s
2019,Visitor Numbers,Day Visitor,Day Visitor,348,490,518,988,"1,015",901,"1,050","1,017","1,025",718,543,432,"9,046",000s
2019,Visitor Numbers,Total,Total,397,552,598,"1,084","1,156","1,015","1,200","1,161","1,175",807,628,515,"10,287",000s
2019,Vehicle Days,Serviced Accommodation,Serviced Accommodation,16,26,42,30,49,43,48,47,35,35,28,22,421,000s
2019,Vehicle Days,Non-Serviced Accommodation,Non-Serviced Accommodation,30,44,51,82,137,122,124,142,132,65,47,30,"1,007",000s
2019,Vehicle Days,SFR,SFR,6,2,2,5,3,3,4,4,2,2,2,6,42,000s
2019,Vehicle Days,Day Visitor,Day Visitor,83,133,141,222,228,232,236,229,243,195,147,103,"2,192",000s
2019,Vehicle Days,Total,Total,135,206,235,339,418,400,412,422,413,298,224,160,"3,662",000s
2019,Vehicle Numbers,Serviced Accommodation,Serviced Accommodation,8,17,21,13,22,17,23,17,21,15,18,18,210,000s
2019,Vehicle Numbers,Non-Serviced Accommodation,Non-Serviced Accommodation,4,6,7,12,20,16,18,21,21,10,8,4,147,000s
2019,Vehicle Numbers,SFR,SFR,3,1,1,2,2,1,2,2,1,1,1,2,18,000s
2019,Vehicle Numbers,Day Visitor,Day Visitor,83,133,141,222,228,232,236,229,243,195,147,103,"2,192",000s
2019,Vehicle Numbers,Total,Total,97,157,170,249,271,266,278,268,287,222,175,126,"2,566",000s
2019,Accommodation,Serviced Accommodation,Serviced Accommodation,"6,266","6,277","6,289","6,295","6,295","6,295","6,295","6,295","6,295","6,295","6,281","6,272","6,295",Bed Spaces
2019,Accommodation,Non-Serviced Accommodation,Non-Serviced Accommodation,"13,983","15,094","21,062","23,907","23,919","23,919","23,919","23,799","23,906","23,292","17,045","14,579","23,919",Bed Spaces
2019,Accommodation,Total,Total,"20,249","21,372","27,351","30,202","30,214","30,214","30,214","30,094","30,201","29,587","23,327","20,851","30,214",Bed Spaces
2019,Economic Impact,Total,Total,"27,112","34,574","42,441","69,304","84,185","74,537","93,208","95,415","79,180","54,932","40,434","34,333","729,655",£000s
0012,Economic Impact,Indirect Expenditure,Indirect Expenditure,0,0,0,0,0,0,0,0,0,0,0,0,0,£000s
0012,Economic Impact,Direct Revenue,Direct Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,£000s
0012,Economic Impact,VAT,VAT,0,0,0,0,0,0,0,0,0,0,0,0,0,£000s
0012,Economic Impact,Serviced Accommodation,Serviced Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0,£000s
0012,Economic Impact,Non-Serviced Accommodation,Non-Serviced Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0,£000s
0012,Economic Impact,SFR,SFR,0,0,0,0,0,0,0,0,0,0,0,0,0,£000s
0012,Economic Impact,Day Visitor,Day Visitor,0,0,0,0,0,0,0,0,0,0,0,0,0,£000s
0012,Economic Impact,Accommodation,Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0,£000s
0012,Economic Impact,Food & Drink,Food & Drink,0,0,0,0,0,0,0,0,0,0,0,0,0,£000s
0012,Economic Impact,Recreation,Recreation,0,0,0,0,0,0,0,0,0,0,0,0,0,£000s
0012,Economic Impact,Shopping,Shopping,0,0,0,0,0,0,0,0,0,0,0,0,0,£000s
0012,Economic Impact,Transport,Transport,0,0,0,0,0,0,0,0,0,0,0,0,0,£000s
0012,Economic Impact,Direct Expenditure,Direct Expenditure,0,0,0,0,0,0,0,0,0,0,0,0,0,£000s
0012,Population,Total,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Persons
0012,Employment,Serviced Accommodation,Serviced Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0,FTEs
0012,Employment,Non-Serviced Accommodation,Non-Serviced Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0,FTEs
0012,Employment,SFR,SFR,0,0,0,0,0,0,0,0,0,0,0,0,0,FTEs
0012,Employment,Day Visitor,Day Visitor,0,0,0,0,0,0,0,0,0,0,0,0,0,FTEs
0012,Employment,Direct Employment,Direct Employment,0,0,0,0,0,0,0,0,0,0,0,0,0,FTEs
0012,Employment,Indirect Employment,Indirect Employment,0,0,0,0,0,0,0,0,0,0,0,0,0,FTEs
0012,Employment,Total,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,FTEs
0012,Employment,Accommodation,Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0,FTEs
0012,Employment,Food & Drink,Food & Drink,0,0,0,0,0,0,0,0,0,0,0,0,0,FTEs
0012,Employment,Recreation,Recreation,0,0,0,0,0,0,0,0,0,0,0,0,0,FTEs
0012,Employment,Shopping,Shopping,0,0,0,0,0,0,0,0,0,0,0,0,0,FTEs
0012,Employment,Transport,Transport,0,0,0,0,0,0,0,0,0,0,0,0,0,FTEs
0012,Visitor Days,Serviced Accommodation,Serviced Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
0012,Visitor Days,Non-Serviced Accommodation,Non-Serviced Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
0012,Visitor Days,SFR,SFR,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
0012,Visitor Days,Day Visitor,Day Visitor,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
0012,Visitor Days,Total,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
0012,Visitor Numbers,Serviced Accommodation,Serviced Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
0012,Visitor Numbers,Non-Serviced Accommodation,Non-Serviced Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
0012,Visitor Numbers,SFR,SFR,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
0012,Visitor Numbers,Day Visitor,Day Visitor,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
0012,Visitor Numbers,Total,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
0012,Vehicle Days,Serviced Accommodation,Serviced Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
0012,Vehicle Days,Non-Serviced Accommodation,Non-Serviced Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
0012,Vehicle Days,SFR,SFR,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
0012,Vehicle Days,Day Visitor,Day Visitor,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
0012,Vehicle Days,Total,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
0012,Vehicle Numbers,Serviced Accommodation,Serviced Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
0012,Vehicle Numbers,Non-Serviced Accommodation,Non-Serviced Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
0012,Vehicle Numbers,SFR,SFR,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
0012,Vehicle Numbers,Day Visitor,Day Visitor,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
0012,Vehicle Numbers,Total,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
0012,Accommodation,Serviced Accommodation,Serviced Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0,Bed Spaces
0012,Accommodation,Non-Serviced Accommodation,Non-Serviced Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0,Bed Spaces
0012,Accommodation,Total,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Bed Spaces
0012,Economic Impact,Total,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,£000s
2009,Accommodation - Establishments,Serviced Accommodation 1,+50 Room,,,,,,,,,,,,,6,Establishments
2009,Accommodation - Establishments,Serviced Accommodation 2,11-50 Room,,,,,,,,,,,,,45,Establishments
2009,Accommodation - Establishments,Serviced Accommodation 3,<10 Room,,,,,,,,,,,,,498,Establishments
2009,Accommodation - Establishments,Serviced Accommodation 4,,,,,,,,,,,,,,,Establishments
2009,Accommodation - Establishments,Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
2009,Accommodation - Establishments,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,549,Establishments
2009,Accommodation - Establishments,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,907,Establishments
2009,Accommodation - Establishments,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,0,Establishments
2009,Accommodation - Establishments,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,115,Establishments
2009,Accommodation - Establishments,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,39,Establishments
2009,Accommodation - Establishments,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
2009,Accommodation - Establishments,Non-Serviced Accommodation Total,Non-Serviced Accommodation Total ,,,,,,,,,,,,,"1,061",Establishments
2009,Accommodation - Establishments,All Accommodation Types,TOTAL,,,,,,,,,,,,,"1,610",Establishments
2009,Accommodation - Bed Spaces,Serviced Accommodation 1,+50 Room,,,,,,,,,,,,,"1,135",Bed Spaces
2009,Accommodation - Bed Spaces,Serviced Accommodation 2,11-50 Room,,,,,,,,,,,,,"1,802",Bed Spaces
2009,Accommodation - Bed Spaces,Serviced Accommodation 3,<10 Room,,,,,,,,,,,,,"3,578",Bed Spaces
